test_type,forward_max_vel,turn_max_vel,forward_acc_sat,forward_brk_sat,turn_acc_sat,turn_brk_sat,forward_acc_damp,forward_brk_damp,turn_acc_damp,turn_brk_damp,forward_acc_time,forward_brk_time,turn_acc_time,turn_brk_time,forward_noise_covar,turn_noise_covar,forward_noise_bias,turn_noise_bias,Distance to Goal,Num Collisions,Num Steps,Soft SPL,SCT,SPL,Success,Kalman Distance (Pos.),Kalman Distance (Ang.),factor,distance
damping,0.996,2.914,2.058,1.845,5.082,3.37,2.021932203389831,2.021932203389831,2.021932203389831,2.021932203389831,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.2825994491577148,13.239999771118164,94.2519989013672,0.7167345285415649,0.2279984951019287,0.5424153208732605,0.7279999852180481,0.0097732385620474,0.0143191358074545,2.8884745762711868,0.4261324890461805
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.9034067796610168,1.9034067796610168,1.9034067796610168,1.9034067796610168,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.3070872724056244,12.156000137329102,90.4280014038086,0.7225893139839172,0.2456810474395752,0.5621199011802673,0.7559999823570251,0.0091698663309216,0.0141755137592554,2.719152542372882,0.39961976283162454
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.7848813559322032,1.7848813559322032,1.7848813559322032,1.7848813559322032,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.4043392241001129,11.880000114440918,88.08799743652344,0.7198464870452881,0.2370865792036056,0.5190236568450928,0.6959999799728394,0.008759843185544,0.0139518491923809,2.5498305084745763,0.3722022856669879
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.6663559322033898,1.6663559322033898,1.6663559322033898,1.6663559322033898,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.4061066806316376,11.399999618530272,82.33200073242188,0.7370930314064026,0.2547487020492553,0.5387811064720154,0.7120000123977661,0.00812260620296,0.0113920085132122,2.3805084745762715,0.3439360502775388
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.5478305084745765,1.5478305084745765,1.5478305084745765,1.5478305084745765,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.2951835393905639,9.892000198364258,78.08799743652344,0.7439644932746887,0.2377863079309463,0.4866551756858825,0.6399999856948853,0.0074873124249279,0.006495663896203,2.2111864406779667,0.314653749398313
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.429305084745763,1.429305084745763,1.429305084745763,1.429305084745763,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.4032997488975525,9.779999732971191,75.33200073242188,0.7600982189178467,0.2824262082576751,0.5510973334312439,0.7039999961853027,0.0066321217454969,0.0080367550253868,2.041864406779661,0.2844556149527259
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.3107796610169486,1.3107796610169486,1.3107796610169486,1.3107796610169486,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.2656485438346863,7.636000156402588,66.97200012207031,0.7822713851928711,0.3148475885391235,0.5754545331001282,0.7160000205039978,0.0059742657467722,0.0050680977292358,1.8725423728813555,0.25302037002967986
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.192254237288136,1.192254237288136,1.192254237288136,1.192254237288136,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.4214487075805664,7.915999889373779,65.61599731445312,0.785790205001831,0.3875548541545868,0.6426929235458374,0.7839999794960022,0.0050951614975929,0.0041668959893286,1.7032203389830514,0.21962882073895276
damping,0.996,2.914,2.058,1.845,5.082,3.37,1.073728813559322,1.073728813559322,1.073728813559322,1.073728813559322,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.3549577891826629,5.708000183105469,59.69200134277344,0.8014733791351318,0.4760890007019043,0.7570695281028748,0.9120000004768372,0.0041973791085183,0.0037003457546234,1.5338983050847457,0.18142928054886495
damping,0.996,2.914,2.058,1.845,5.082,3.37,0.9552033898305092,0.9552033898305092,0.9552033898305092,0.9552033898305092,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.2470099329948425,5.276000022888184,57.0,0.8147657513618469,0.5320281386375427,0.814521074295044,0.972000002861023,0.0030748029239475,0.0031347272451967,1.3645762711864418,0.13563746504402863
damping,0.996,2.914,2.058,1.845,5.082,3.37,0.8366779661016952,0.8366779661016952,0.8366779661016952,0.8366779661016952,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.083246111869812,3.732000112533569,51.27199935913086,0.8363751769065857,0.5631024241447449,0.8451293706893921,0.9959999918937684,0.0017774341395124,-0.0011863902909681,1.195254237288136,0.07927204402955436
damping,0.996,2.914,2.058,1.845,5.082,3.37,0.7181525423728812,0.7181525423728812,0.7181525423728812,0.7181525423728812,0.26,0.24,0.28,0.27,0.0,0.0,-0.0,-0.0,0.2325002253055572,5.0920000076293945,53.09999847412109,0.8366557955741882,0.5721449255943298,0.8359031081199646,0.9760000109672546,0.0002472673659212,0.000434641377069,1.0259322033898304,0.011938495984305101
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.3,1.2,1.4,1.35,0.0,0.0,-0.0,-0.0,8.172530174255371,60.09999847412109,494.0199890136719,0.025479108095169,0.0,0.0,0.0,0.0194137878715991,0.0468179732561111,5.0,0.7917470286123313
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.2780101694915256,1.179701694915254,1.3763186440677968,1.327164406779661,0.0,0.0,-0.0,-0.0,7.841336250305176,57.720001220703125,494.9400024414063,0.0262736473232507,9.104040509555487e-05,0.0005381965311244,0.0040000001899898,0.0197096746414899,0.0424559973180294,4.915423728813559,0.7809256604477504
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.2560203389830509,1.1594033898305085,1.3526372881355937,1.304328813559322,0.0,0.0,-0.0,-0.0,7.710582733154297,56.63999938964844,493.2359924316406,0.0313611179590225,0.0003827734326478,0.0029678177088499,0.0080000003799796,0.0195331145077943,0.043077889829874,4.830847457627119,0.7698406151911896
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.2340305084745764,1.1391050847457629,1.32895593220339,1.2814932203389833,0.0,0.0,-0.0,-0.0,7.427194118499756,53.90800094604492,490.39599609375,0.0349716581404209,0.0002040912804659,0.0008750394918024,0.0080000003799796,0.0196009445935487,0.0422213785350322,4.746271186440678,0.7584899774665527
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.2120406779661017,1.118806779661017,1.3052745762711866,1.2586576271186445,0.0,0.0,-0.0,-0.0,7.1982831954956055,55.35200119018555,494.24798583984375,0.0405636318027973,0.0001405575603712,0.0006222159718163,0.0040000001899898,0.0194474998861551,0.0446018166840076,4.6616949152542375,0.7468748243987056
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.1900508474576272,1.0985084745762712,1.2815932203389833,1.2358220338983052,0.0,0.0,-0.0,-0.0,6.985901832580566,54.652000427246094,489.3240051269531,0.0452823936939239,0.0002324396191397,0.0010529729770496,0.0120000001043081,0.0193847697228193,0.0421934202313423,4.577118644067797,0.734996615469092
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.1680610169491528,1.0782101694915254,1.25791186440678,1.2129864406779662,0.0,0.0,-0.0,-0.0,6.718598365783691,54.17599868774414,488.3880004882813,0.0577351562678813,0.0010102505329996,0.0043442593887448,0.0160000007599592,0.0191211197525262,0.0360491387546062,4.492542372881356,0.7228530140185675
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.146071186440678,1.0579118644067798,1.2342305084745766,1.1901508474576272,0.0,0.0,-0.0,-0.0,6.622655391693115,53.7599983215332,488.2359924316406,0.0594636984169483,0.000916778226383,0.0036775653716176,0.0199999995529651,0.0189553871750831,0.0348109453916549,4.407966101694916,0.7104432187262828
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.1240813559322036,1.037613559322034,1.210549152542373,1.1673152542372884,0.0,0.0,-0.0,-0.0,6.218496799468994,53.97600173950195,480.1239929199219,0.0751654133200645,0.0012226986000314,0.0052088624797761,0.0240000002086162,0.0187194999307394,0.0350148752331733,4.323389830508475,0.6977706785041689
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.102091525423729,1.0173152542372883,1.1868677966101695,1.1444796610169494,0.0,0.0,-0.0,-0.0,5.9519124031066895,52.84799957275391,472.0639953613281,0.0874948054552078,0.0006851977668702,0.0037743628490716,0.0199999995529651,0.0186853762716054,0.0304255113005638,4.238813559322034,0.6848280541098418
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.0801016949152542,0.9970169491525422,1.1631864406779662,1.1216440677966102,0.0,0.0,-0.0,-0.0,5.463344573974609,55.2599983215332,472.6000061035156,0.1057032644748687,0.0019874076824635,0.009552551433444,0.0480000004172325,0.0182886458933353,0.0385481752455234,4.154237288135593,0.6716185358153897
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.0581118644067795,0.9767186440677964,1.1395050847457628,1.0988084745762712,0.0,0.0,-0.0,-0.0,5.237082481384277,54.2239990234375,459.5639953613281,0.1193704530596733,0.0022963639348745,0.0111754545941948,0.0399999991059303,0.0182548724114894,0.0286272577941417,4.069661016949152,0.6581459994641558
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.036122033898305,0.9564203389830508,1.1158237288135593,1.0759728813559322,0.0,0.0,-0.0,-0.0,4.639222621917725,55.84400177001953,449.5039978027344,0.1464802920818328,0.0032515884377062,0.0162656065076589,0.0520000010728836,0.0177727006375789,0.0278105307370424,3.985084745762712,0.6444173577012715
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,1.0141322033898306,0.9361220338983052,1.092142372881356,1.0531372881355932,0.0,0.0,-0.0,-0.0,4.174493312835693,57.19599914550781,445.1600036621094,0.1617946773767471,0.0035326383076608,0.0180179942399263,0.0640000030398368,0.0174533315002918,0.0302262790501117,3.900508474576271,0.6304580833980554
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.992142372881356,0.9158237288135592,1.0684610169491526,1.0303016949152544,0.0,0.0,-0.0,-0.0,3.963356733322144,58.5,430.156005859375,0.1753240674734115,0.00527781015262,0.0221629049628973,0.0759999975562095,0.0174376163631677,0.0309645552188158,3.8159322033898304,0.6162576842594164
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.9701525423728814,0.8955254237288135,1.0447796610169493,1.0074661016949154,0.0,0.0,-0.0,-0.0,3.249070644378662,56.63199996948242,408.5400085449219,0.2124060839414596,0.0084081543609499,0.0377712585031986,0.1199999973177909,0.0170666147023439,0.0332080125808715,3.73135593220339,0.6018255358194099
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.9481627118644068,0.8752271186440678,1.021098305084746,0.9846305084745764,0.0,0.0,-0.0,-0.0,2.850355386734009,54.0359992980957,391.24798583984375,0.2359668761491775,0.0118390750139951,0.0504391640424728,0.1599999964237213,0.0169973541051149,0.0331977903842926,3.646779661016949,0.5871499167538456
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.9261728813559322,0.854928813559322,0.9974169491525424,0.9617949152542372,0.0,0.0,-0.0,-0.0,2.313374757766724,54.81600189208984,379.5360107421875,0.261206179857254,0.0133230118080973,0.0565676242113113,0.164000004529953,0.0167949087917804,0.0379260294139385,3.5622033898305085,0.5722607380408989
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.9041830508474576,0.8346305084745763,0.9737355932203392,0.9389593220338984,0.0,0.0,-0.0,-0.0,1.9000160694122317,53.70000076293945,360.5159912109375,0.2876327037811279,0.0179488733410835,0.0744045004248619,0.2080000042915344,0.0165436789393425,0.0394841469824314,3.477627118644068,0.5571659084837692
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.8821932203389832,0.8143322033898305,0.9500542372881358,0.9161237288135594,0.0,0.0,-0.0,-0.0,1.7231439352035522,51.85200119018555,342.7239990234375,0.3080240190029144,0.0202548373490571,0.0844122990965843,0.2319999933242797,0.0167060513049364,0.0369858779013156,3.3930508474576278,0.5418747900316465
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.8602033898305086,0.7940338983050848,0.9263728813559324,0.8932881355932205,0.0,0.0,-0.0,-0.0,1.2494522333145142,47.73199844360352,313.9280090332031,0.3427440226078033,0.0294602736830711,0.116934634745121,0.2840000092983246,0.0164681617170572,0.0433176681399345,3.3084745762711867,0.5263849569062263
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.838213559322034,0.773735593220339,0.902691525423729,0.8704525423728815,0.0,0.0,-0.0,-0.0,1.2838492393493652,46.75600051879883,296.9639892578125,0.3585603535175323,0.0317692048847675,0.1254362761974334,0.3000000119209289,0.0164969414472579,0.0398902408778667,3.223898305084746,0.5107250127058538
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.8162237288135593,0.7534372881355932,0.8790101694915254,0.8476169491525424,0.0,0.0,-0.0,-0.0,1.0038403272628784,44.21200180053711,272.0320129394531,0.3864617347717285,0.0369786843657493,0.1448916941881179,0.3319999873638153,0.0164735410362482,0.0386346764862537,3.139322033898305,0.4949110167925588
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.7942338983050847,0.7331389830508475,0.8553288135593221,0.8247813559322035,0.0,0.0,-0.0,-0.0,0.9274060726165771,43.604000091552734,256.71600341796875,0.4146878123283386,0.045855663716793,0.1735434085130691,0.3720000088214874,0.0162369161844253,0.0404966287314891,3.0547457627118644,0.4789643406779482
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.7722440677966103,0.7128406779661016,0.8316474576271188,0.8019457627118645,0.0,0.0,-0.0,-0.0,0.8094357848167419,41.560001373291016,238.10400390625,0.4361973106861114,0.0593999437987804,0.2090991884469986,0.4280000030994415,0.0163983553647995,0.0416326634585857,2.970169491525424,0.462870069007977
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.7502542372881357,0.6925423728813559,0.8079661016949153,0.7791101694915255,0.0,0.0,-0.0,-0.0,0.7661539316177368,38.4640007019043,216.9199981689453,0.460518479347229,0.0689835846424102,0.2472491860389709,0.492000013589859,0.0161860845983028,0.0410967469215393,2.885593220338983,0.4466310406612333
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.7282644067796611,0.6722440677966102,0.784284745762712,0.7562745762711865,0.0,0.0,-0.0,-0.0,0.6396945714950562,36.571998596191406,201.66799926757807,0.4854433834552765,0.085468016564846,0.2853279709815979,0.5360000133514404,0.0160131156444549,0.0382140167057514,2.8010169491525425,0.43029538496601955
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.7062745762711865,0.6519457627118644,0.7606033898305086,0.7334389830508475,0.0,0.0,-0.0,-0.0,0.4476930797100067,33.316001892089844,184.27999877929688,0.5156316161155701,0.1007846221327781,0.3391558825969696,0.6200000047683716,0.0161508619785308,0.0390416532754898,2.716440677966102,0.41385375823878506
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.6842847457627118,0.6316474576271186,0.7369220338983051,0.7106033898305085,0.0,0.0,-0.0,-0.0,0.4808364808559418,31.93199920654297,172.96800231933594,0.5350251197814941,0.103678248822689,0.3343909084796905,0.5799999833106995,0.0157687831670045,0.0406439043581485,2.631864406779661,0.397374351354012
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.6622949152542372,0.6113491525423729,0.7132406779661017,0.6877677966101695,0.0,0.0,-0.0,-0.0,0.5126252174377441,30.38400077819824,158.89599609375,0.558430016040802,0.1223601996898651,0.3782059550285339,0.6359999775886536,0.015582644380629,0.0400784611701965,2.54728813559322,0.3808149879885764
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.6403050847457628,0.591050847457627,0.6895593220338984,0.6649322033898305,0.0,0.0,-0.0,-0.0,0.451985627412796,28.26000022888184,151.47999572753906,0.5700156092643738,0.135528028011322,0.3976590037345886,0.6639999747276306,0.0153591046109795,0.0378819219768047,2.46271186440678,0.36420813397600543
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.6183152542372882,0.5707525423728813,0.6658779661016949,0.6420966101694916,0.0,0.0,-0.0,-0.0,0.5501500368118286,27.799999237060547,141.76800537109375,0.5874550342559814,0.1629122048616409,0.4669590890407562,0.7599999904632568,0.0151277594268321,0.035225510597229,2.378135593220339,0.34758241949190005
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.5963254237288136,0.5504542372881356,0.6421966101694916,0.6192610169491526,0.0,0.0,-0.0,-0.0,0.3365225493907928,23.6200008392334,126.90799713134766,0.6143456697463989,0.1689243167638778,0.4664823412895202,0.7319999933242798,0.0149901686236262,0.0360059477388858,2.2935593220338983,0.3310265953190285
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.574335593220339,0.5301559322033899,0.6185152542372883,0.5964254237288136,0.0,0.0,-0.0,-0.0,0.3586973547935486,23.21199989318848,119.85199737548828,0.6390607953071594,0.1928477883338928,0.517408549785614,0.7760000228881836,0.014402906410396,0.030111439526081,2.2089830508474577,0.3144189093869163
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.5523457627118644,0.5098576271186441,0.5948338983050848,0.5735898305084747,0.0,0.0,-0.0,-0.0,0.3970134258270263,22.492000579833984,114.9800033569336,0.64971524477005,0.2050790637731552,0.5312068462371826,0.7879999876022339,0.0139693487435579,0.0314455963671207,2.124406779661017,0.29790650577883104
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.53035593220339,0.4895593220338983,0.5711525423728815,0.5507542372881357,0.0,0.0,-0.0,-0.0,0.4396605193614959,19.53199958801269,104.38800048828124,0.6676337718963623,0.2343614399433136,0.5662017464637756,0.8080000281333923,0.0137441242113709,0.0277565512806177,2.0398305084745765,0.28135451134306927
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.5083661016949154,0.4692610169491525,0.547471186440678,0.5279186440677968,0.0,0.0,-0.0,-0.0,0.3953718543052673,19.78400039672852,103.6439971923828,0.6821731328964233,0.2419535368680954,0.5719042420387268,0.8040000200271606,0.0132288923487067,0.0263656005263328,1.955254237288136,0.26491961774022393
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.4863762711864406,0.4489627118644067,0.5237898305084746,0.5050830508474576,0.0,0.0,-0.0,-0.0,0.2804099321365356,16.15999984741211,90.90399932861328,0.7090887427330017,0.2627161145210266,0.5928374528884888,0.8119999766349792,0.0126004153862595,0.0278773456811904,1.8706779661016948,0.24849652646923878
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.4643864406779661,0.428664406779661,0.5001084745762712,0.4822474576271187,0.0,0.0,-0.0,-0.0,0.2356236279010772,14.98799991607666,85.23600006103516,0.7226625680923462,0.2911842465400696,0.6202534437179565,0.8320000171661377,0.0118865920230746,0.0220615360885858,1.7861016949152542,0.2319820197962278
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.4423966101694915,0.4083661016949152,0.4764271186440678,0.4594118644067796,0.0,0.0,-0.0,-0.0,0.1963424831628799,12.947999954223633,78.85199737548828,0.7431672215461731,0.3060865402221679,0.6128870844841003,0.8080000281333923,0.0111459214240312,0.0227791685611009,1.7015254237288135,0.2151283056651399
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.4204067796610169,0.3880677966101695,0.4527457627118644,0.4365762711864407,0.0,0.0,-0.0,-0.0,0.1932145059108734,11.17199993133545,72.73600006103516,0.7612015008926392,0.3588897883892059,0.6735783815383911,0.8640000224113464,0.010211968794465,0.0216439291834831,1.616949152542373,0.1976883796493801
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.3984169491525424,0.3677694915254237,0.429064406779661,0.4137406779661017,0.0,0.0,-0.0,-0.0,0.2567537128925323,10.15999984741211,71.08000183105469,0.7671604752540588,0.3936038017272949,0.7026159763336182,0.8880000114440918,0.0094213709235191,0.0102753397077322,1.5323728813559323,0.17970395988041402
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.3764271186440678,0.347471186440678,0.4053830508474577,0.3909050847457628,0.0,0.0,-0.0,-0.0,0.2335737198591232,7.955999851226807,63.62799835205078,0.7875397205352783,0.4480111002922058,0.7402792572975159,0.9160000085830688,0.0084195835515856,0.0083315260708332,1.4477966101694917,0.1601928480241475
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.3544372881355933,0.3271728813559322,0.3817016949152543,0.3680694915254238,0.0,0.0,-0.0,-0.0,0.1724470108747482,6.228000164031982,58.56800079345703,0.8052318692207336,0.4879738390445709,0.7830011248588562,0.9520000219345092,0.0071856095455586,0.0082389926537871,1.363220338983051,0.13805465684648902
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.3324474576271186,0.3068745762711863,0.3580203389830508,0.3452338983050847,0.0,0.0,-0.0,-0.0,0.1598457098007202,6.239999771118164,57.70000076293945,0.8149672150611877,0.5106881856918335,0.8061107397079468,0.972000002861023,0.0058305542916059,0.0066551277413964,1.27864406779661,0.11210388162430343
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.310457627118644,0.2865762711864406,0.3343389830508474,0.3223983050847457,0.0,0.0,-0.0,-0.0,0.189680591225624,5.443999767303467,55.76399993896485,0.8217288851737976,0.5332434177398682,0.8185133337974548,0.972000002861023,0.0043738069944083,0.0022951213177293,1.1940677966101694,0.08239139282197125
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.2884677966101694,0.2662779661016949,0.3106576271186441,0.2995627118644068,0.0,0.0,-0.0,-0.0,0.1261701583862304,4.495999813079834,54.23600006103516,0.8285633325576782,0.5648387670516968,0.829972505569458,0.984000027179718,0.0026660016737878,0.0022212809417396,1.1094915254237288,0.04891360773865152
time,0.996,2.914,2.058,1.845,5.082,3.37,0.7,0.7,0.7,0.7,0.2664779661016949,0.2459796610169491,0.2869762711864407,0.2767271186440678,0.0,0.0,-0.0,-0.0,0.3035183250904083,4.76800012588501,53.9640007019043,0.8320740461349487,0.5790194869041443,0.84029221534729,0.984000027179718,0.0006476121488958,0.0022171835880726,1.024915254237288,0.012064243884587881
