bias,covar_xx,covar_xth,covar_thth,Distance to Goal,Num Collisions,Num Steps,Soft SPL,SCT,SPL,Success,distance
0.0999999999999999,0.001,0.001,0.0099999999999999,3.607676267623901,39.73600006103516,197.343994140625,0.442832887172699,0.0041206656023859,0.0070743523538112,0.0080000003799796,0.2547019422054291
0.0889513497310823,0.0008895134973108,0.0008895134973108,0.0088951349731082,2.825397253036499,31.40800094604492,172.5800018310547,0.5045369267463684,0.006178465206176,0.0105558969080448,0.0120000001043081,0.2234571874141693
0.0791234261898132,0.0007912342618981,0.0007912342618981,0.0079123426189813,2.767085552215576,24.79199981689453,164.56399536132812,0.5297620892524719,0.0089129917323589,0.0140764787793159,0.0160000007599592,0.19565880298614502
0.0703813555493155,0.0007038135554931,0.0007038135554931,0.0070381355549315,2.2387073040008545,19.95199966430664,138.54400634765625,0.5770783424377441,0.023785950616002,0.0349637493491172,0.0399999991059303,0.1709272712469101
0.0626051657201482,0.0006260516572014,0.0006260516572014,0.0062605165720148,2.210279703140259,18.27199935913086,127.99600219726562,0.6047219038009644,0.0447218604385852,0.0639633163809776,0.0719999969005584,0.14892470836639404
0.0556881399094527,0.0005568813990945,0.0005568813990945,0.0055688139909452,1.7130779027938845,16.420000076293945,111.44000244140624,0.6585626006126404,0.0554415136575698,0.0824558436870575,0.096000000834465,0.12935037910938263
0.0495353520895917,0.0004953535208959,0.0004953535208959,0.0049535352089591,1.3511418104171753,12.083999633789062,95.50800323486328,0.6933313608169556,0.0808971971273422,0.1126844733953476,0.1280000060796737,0.11193661391735077
0.0440623642777357,0.0004406236427773,0.0004406236427773,0.0044062364277735,1.2178436517715454,10.947999954223633,83.53600311279297,0.7160664200782776,0.1373020410537719,0.1863593906164169,0.2119999974966049,0.09644517302513123
0.0391940677484721,0.0003919406774847,0.0003919406774847,0.0039194067748472,1.0825344324111938,9.619999885559082,76.01599884033203,0.7470330595970154,0.182754561305046,0.2427012324333191,0.2720000147819519,0.08266403526067734
0.0348636522767808,0.0003486365227678,0.0003486365227678,0.003486365227678,0.8625150322914124,9.604000091552734,67.01200103759766,0.7702583074569702,0.2253790646791458,0.2959419190883636,0.335999995470047,0.07040455937385559
0.0310116892657477,0.0003101168926574,0.0003101168926574,0.0031011689265747,0.6436514854431152,8.03600025177002,60.104000091552734,0.787352442741394,0.3161689937114715,0.4048165082931518,0.4600000083446502,0.0594988688826561
0.0275853161762918,0.0002758531617629,0.0002758531617629,0.0027585316176291,0.5308160185813904,6.656000137329102,57.00400161743164,0.7975467443466187,0.3655342161655426,0.4693575501441955,0.5320000052452087,0.049797531217336655
0.0245375110663981,0.0002453751106639,0.0002453751106639,0.0024537511066398,0.2735860347747803,5.788000106811523,47.05199813842773,0.8175490498542786,0.4509276151657104,0.5819420218467712,0.6679999828338623,0.041167665272951126
0.0218264472839748,0.0002182644728397,0.0002182644728397,0.0021826447283974,0.1989195942878723,4.567999839782715,44.7760009765625,0.8234715461730957,0.5102575421333313,0.6539382338523865,0.7480000257492065,0.03349095210433006
0.0194149194574388,0.0001941491945743,0.0001941491945743,0.0019414919457438,0.2060175985097885,4.25600004196167,43.23600006103516,0.8335065245628357,0.5732941031455994,0.735434353351593,0.843999981880188,0.026662174612283707
0.0172698329065943,0.0001726983290659,0.0001726983290659,0.0017269832906594,0.2443290203809738,5.099999904632568,45.15999984741211,0.8277141451835632,0.5978164076805115,0.7657695412635803,0.8840000033378601,0.02058771811425686
0.0153617494667182,0.0001536174946671,0.0001536174946671,0.0015361749466718,0.1753925532102584,4.852000236511231,43.87200164794922,0.8329068422317505,0.6316567063331604,0.8088625073432922,0.9399999976158142,0.01518427673727274
0.0136644834929532,0.0001366448349295,0.0001366448349295,0.0013664483492953,0.2593583464622497,5.308000087738037,46.70800018310547,0.8273213505744934,0.6355234384536743,0.8106943368911743,0.944000005722046,0.010377752594649792
0.0121547425007628,0.0001215474250076,0.0001215474250076,0.0012154742500762,0.1756084859371185,4.659999847412109,43.81999969482422,0.8318119645118713,0.650001585483551,0.8314476609230042,0.9760000109672546,0.006102235987782478
0.010811807510766,0.0001081180751076,0.0001081180751076,0.0010811807510766,0.2444899231195449,5.315999984741211,45.85599899291992,0.8305177092552185,0.6514418721199036,0.8354518413543701,0.984000027179718,0.0022990608122199774
0.0096172487111529,9.617248711152963e-05,9.617248711152963e-05,0.0009617248711152,0.1048145070672035,3.888000011444092,42.8759994506836,0.8316218256950378,0.651377260684967,0.8335347771644592,0.9879999756813048,0.0010839705355465412
0.0085546725355656,8.554672535565684e-05,8.554672535565684e-05,0.0008554672535565,0.1181434914469719,3.9079999923706055,43.27999877929688,0.8368858098983765,0.6555661559104919,0.8379627466201782,0.9800000190734864,0.004093283787369728
0.0076094966854598,7.609496685459876e-05,7.609496685459876e-05,0.0007609496685459,0.2471226155757904,5.107999801635742,46.14400100708008,0.8254397511482239,0.6471796035766602,0.8318384289741516,0.984000027179718,0.006770193111151457
0.0067687500094585,6.768750009458535e-05,6.768750009458535e-05,0.0006768750009458,0.1116397753357887,4.519999980926514,43.99599838256836,0.8322389721870422,0.6496016383171082,0.8347048759460449,0.9879999756813048,0.009151424281299114
0.0060208944933361,6.020894493336126e-05,6.020894493336126e-05,0.0006020894493336,0.0719379931688308,3.9760000705718994,42.007999420166016,0.8382869362831116,0.6489828824996948,0.8334473967552185,0.9800000190734864,0.011269649490714073
0.0053556669177068,5.355666917706896e-05,5.355666917706896e-05,0.0005355666917706,0.1198132708668708,4.631999969482422,43.70399856567383,0.8323461413383484,0.6378003358840942,0.8163713216781616,0.9559999704360962,0.01315394975244999
0.0047639380104013,4.76393801040134e-05,4.76393801040134e-05,0.0004763938010401,0.1772292703390121,4.5879998207092285,43.99599838256836,0.8324146866798401,0.6360493302345276,0.8139210939407349,0.9559999704360962,0.014830169267952442
0.004237587160604,4.237587160604063e-05,4.237587160604063e-05,0.0004237587160604,0.1310261040925979,4.276000022888184,43.78400039672852,0.8308444619178772,0.6301826238632202,0.8109172582626343,0.9520000219345092,0.016321316361427307
0.0037693909753883,3.76939097538836e-05,3.76939097538836e-05,0.0003769390975388,0.1536179482936859,4.239999771118164,42.84799957275391,0.8333296775817871,0.6338063478469849,0.8103102445602417,0.9480000138282776,0.017647823318839073
0.0033529241492495,3.352924149249557e-05,3.352924149249557e-05,0.0003352924149249,0.105284996330738,4.495999813079834,44.76399993896485,0.829843282699585,0.6130275726318359,0.784842848777771,0.9160000085830688,0.0188278891146183
0.0029824712862168,2.982471286216888e-05,2.982471286216888e-05,0.0002982471286216,0.1010748520493507,4.196000099182129,43.34000015258789,0.8267821073532104,0.6158303618431091,0.7884774208068848,0.9200000166893004,0.0198777187615633
0.0026529484644318,2.6529484644318946e-05,2.6529484644318946e-05,0.0002652948464431,0.2101988792419433,4.492000102996826,44.35599899291992,0.8279188275337219,0.6156800985336304,0.7855032086372375,0.9079999923706056,0.02081167884171009
0.0023598334667821,2.359833466782193e-05,2.359833466782193e-05,0.0002359833466782,0.1901520043611526,4.820000171661377,46.02399826049805,0.8273022174835205,0.6123247146606445,0.7835126519203186,0.9079999923706056,0.021642567589879036
0.0020991037201085,2.0991037201085544e-05,2.0991037201085544e-05,0.0002099103720108,0.2039786875247955,4.97599983215332,45.61199951171875,0.8273941874504089,0.6019582748413086,0.770494818687439,0.8920000195503235,0.02238178253173828
0.0018671810912919,1.867181091291921e-05,1.867181091291921e-05,0.0001867181091291,0.1086811870336532,4.107999801635742,43.58399963378906,0.8318396806716919,0.6069933176040649,0.7761797308921814,0.8999999761581421,0.02303948998451233
0.0016608827826277,1.6608827826277147e-05,1.6608827826277147e-05,0.0001660882782627,0.1108711510896682,4.464000225067139,43.97999954223633,0.8317948579788208,0.6151599287986755,0.7875068187713623,0.9079999923706056,0.0236247256398201
0.0014773776525985,1.4773776525985112e-05,1.4773776525985112e-05,0.0001477377652598,0.1139622926712036,4.668000221252441,45.34000015258789,0.8244336843490601,0.6045283079147339,0.7728806138038635,0.8880000114440918,0.024145472794771194
0.0013141473626117,1.3141473626117556e-05,1.3141473626117556e-05,0.0001314147362611,0.165695458650589,4.71999979019165,45.619998931884766,0.8280426859855652,0.603785514831543,0.7715745568275452,0.8880000114440918,0.024608829990029335
0.0011689518164985,1.1689518164985777e-05,1.1689518164985777e-05,0.0001168951816498,0.121861919760704,4.276000022888184,44.02399826049805,0.829073429107666,0.6073281168937683,0.7760533690452576,0.8960000276565552,0.02502116747200489
0.0010397984184814,1.03979841848149e-05,1.03979841848149e-05,0.0001039798418481,0.149494931101799,4.107999801635742,43.540000915527344,0.8313957452774048,0.6036615371704102,0.7710714340209961,0.8880000114440918,0.025388114154338837
0.0009249147277217,9.249147277217334e-06,9.249147277217334e-06,9.249147277217334e-05,0.161159873008728,4.915999889373779,44.93199920654297,0.8329391479492188,0.599635660648346,0.7621774673461914,0.871999979019165,0.025714684277772903
0.00082272413417,8.227241341700465e-06,8.227241341700465e-06,8.227241341700465e-05,0.1794203519821167,4.627999782562256,45.04399871826172,0.8274367451667786,0.5992801189422607,0.7664889097213745,0.8840000033378601,0.026005297899246216
0.0007318242219076,7.318242219076174e-06,7.318242219076174e-06,7.318242219076174e-05,0.31029212474823,5.455999851226807,47.18399810791016,0.8231227397918701,0.5914565324783325,0.7546375393867493,0.8679999709129333,0.02626396156847477
0.0006509675230458,6.509675230458171e-06,6.509675230458171e-06,6.509675230458171e-05,0.1624961495399475,5.168000221252441,46.02399826049805,0.8279219269752502,0.5915004014968872,0.7535852789878845,0.8640000224113464,0.026494216173887253
0.0005790443980602,5.790443980602483e-06,5.790443980602483e-06,5.790443980602483e-05,0.1598270982503891,4.283999919891357,44.172000885009766,0.8275567293167114,0.5897520184516907,0.753480076789856,0.8679999709129333,0.026699181646108627
0.0005150678076168,5.150678076168121e-06,5.150678076168121e-06,5.150678076168121e-05,0.1259044557809829,4.288000106811523,43.93999862670898,0.8285903930664062,0.591208815574646,0.7520729303359985,0.8640000224113464,0.026881633326411247
0.0004581597669054,4.581597669054492e-06,4.581597669054492e-06,4.581597669054491e-05,0.1703408509492874,4.519999980926514,44.9640007019043,0.8263211250305176,0.5892674326896667,0.7530397772789001,0.8679999709129333,0.027044080197811127
0.0004075392965871,4.075392965871774e-06,4.075392965871774e-06,4.075392965871773e-05,0.16933473944664,4.97599983215332,46.11600112915039,0.8258125185966492,0.5935568809509277,0.7555539608001709,0.8679999709129333,0.027188751846551895
0.0003625117049988,3.625117049988532e-06,3.625117049988532e-06,3.625117049988532e-05,0.1207021623849868,3.9040000438690186,42.992000579833984,0.8306348919868469,0.5937277674674988,0.7597445249557495,0.8759999871253967,0.0273175910115242
0.0003224590545296,3.2245905452963945e-06,3.2245905452963945e-06,3.224590545296395e-05,0.1696900576353073,4.763999938964844,44.992000579833984,0.8312972784042358,0.6032353639602661,0.7721770405769348,0.8840000033378601,0.027432335540652275
0.0002868316813342,2.868316813342009e-06,2.868316813342009e-06,2.868316813342009e-05,0.2692836821079254,5.363999843597412,46.948001861572266,0.8243333101272583,0.5951676368713379,0.7572190761566162,0.871999979019165,0.027534522116184235
0.0002551406520031,2.5514065200312875e-06,2.5514065200312875e-06,2.5514065200312875e-05,0.2426933348178863,5.072000026702881,47.45600128173828,0.8205066323280334,0.5853497385978699,0.7450936436653137,0.8600000143051147,0.027625519782304764
0.0002269510536694,2.2695105366946684e-06,2.2695105366946684e-06,2.2695105366946683e-05,0.1710886508226394,4.343999862670898,44.47999954223633,0.8269979953765869,0.5830801725387573,0.7452043890953064,0.8560000061988831,0.027706561610102654
0.0002018760254679,2.0187602546790367e-06,2.0187602546790367e-06,2.0187602546790367e-05,0.1617185473442077,4.539999961853027,44.7400016784668,0.8269480466842651,0.5835123658180237,0.7432447075843811,0.8560000061988831,0.027778781950473785
0.0001795714494371,1.7957144943716392e-06,1.7957144943716392e-06,1.7957144943716393e-05,0.1721282750368118,4.271999835968018,44.22800064086914,0.8287686109542847,0.5933114290237427,0.7568086385726929,0.871999979019165,0.0278431698679924
0.000159731228006,1.597312280060254e-06,1.597312280060254e-06,1.597312280060254e-05,0.2385636866092682,4.900000095367432,46.38800048828125,0.8218956589698792,0.5807676315307617,0.7389775514602661,0.843999981880188,0.027900557965040207
0.0001420830832533,1.4208308325339207e-06,1.4208308325339207e-06,1.4208308325339208e-05,0.1768324077129364,4.783999919891357,45.94400024414063,0.8259828090667725,0.583755373954773,0.7425366044044495,0.8519999980926514,0.027951717376708984
0.0001263848202934,1.2638482029342973e-06,1.2638482029342973e-06,1.2638482029342971e-05,0.2000740766525268,5.127999782562256,46.8759994506836,0.8261020183563232,0.5913265943527222,0.7526658773422241,0.8640000224113464,0.027997348457574844
0.0001124210035062,1.124210035062086e-06,1.124210035062086e-06,1.124210035062086e-05,0.1815168410539627,4.079999923706055,44.18000030517578,0.8284441232681274,0.5894585847854614,0.7495802640914917,0.8600000143051147,0.028038041666150093
0.0001,1e-06,1e-06,1e-05,0.240898847579956,5.736000061035156,48.891998291015625,0.8201757669448853,0.5829267501831055,0.7433627247810364,0.8560000061988831,0.028074342757463455
